Yester-Me, Yester-You, Yesterday;Stevie Wonder;1969;53;0.604;0.357;0.0927;100.721;4
When You Walk In the Room - Mono Version;The Searchers;1964;46;0.487;0.951;0.123;134.323;4
Sacrifice;Elton John;1989;73;0.756;0.422;0.0368;112.751;4
Rainbow Chaser;Nirvana;2018;25;0.499;0.342;0.108;85.538;4
Oh! You Pretty Things - 2015 Remaster;David Bowie;1971;57;0.557;0.276;0.0984;76.321;4
Check;Rustic Overtones;1998;11;0.739;0.716;0.147;100.492;4
Wires;Athlete;2005;52;0.501;0.565;0.185;134.504;4
Quiet Life;Japan;1979;46;0.665;0.686;0.113;130.859;4
Oh Love;Green Day;2012;57;0.427;0.773;0.0396;171.806;4
Body Count's in the House;Body Count;1992;48;0.478;0.953;0.597;96.622;4
Painted On My Heart - Originally Performed By The Cult;Midifine Systems;2014;12;0.491;0.468;0.327;142.033;4
Lake of Fire;Meat Puppets;1984;39;0.491;0.643;0.301;127.955;4
Downtown;Petula Clark;2003;58;0.48;0.689;0.149;117.409;4
Reel Around the Fountain - 2011 Remaster;The Smiths;1984;52;0.67;0.571;0.124;109.905;4
An End Has a Start;Editors;2007;54;0.349;0.923;0.336;149.904;4
Fire Brigade;The Move;1968;31;0.381;0.942;0.333;161.527;4
The Bogus Man;Roxy Music;1973;31;0.661;0.771;0.0801;78.365;4
Hotter Than Hell;KISS;1974;37;0.426;0.588;0.0995;106.026;4
Genius of Love;Tom Tom Club;1981;57;0.921;0.529;0.0478;102.941;4
Sister Ray;The Velvet Underground;1968;34;0.251;0.878;0.0964;133.918;4
Crimson & Clover - Single Version;Tommy James & The Shondells;2002;53;0.412;0.59;0.177;85.824;4
Procession;Various Artists;2020;7;0.293;0.89;0.209;165.225;4
Mary;Scissor Sisters;2004;38;0.64;0.516;0.097;144.09;4
Wolves;Big Wreck;2012;20;0.339;0.945;0.15;157.983;4
Oh Sherrie;Steve Perry;1984;64;0.333;0.695;0.107;203.753;4
Sleeping Sickness;City and Colour;2007;54;0.642;0.623;0.0706;134.932;4
Give It Up;Various Artists;2020;1;0.654;0.479;0.336;87.077;4
Between The Bars;Elliott Smith;1997;62;0.522;0.074;0.108;135.298;3
Something Vague;Various Artists;2003;21;0.385;0.48;0.0921;138.821;4
White Light/White Heat;The Velvet Underground;1968;41;0.487;0.61;0.125;127.494;4
The One;Elton John;1992;53;0.426;0.647;0.106;75.944;4
Them Bones;Alice In Chains;1992;66;0.159;0.946;0.387;164.997;1
Holiday from Real - 2015 Remastered;Jack's Mannequin;2005;40;0.367;0.855;0.385;104.8;4
Cavern;Liquid Liquid;1997;44;0.682;0.78;0.0862;115.564;4
Bottoms Up;Nickelback;2011;56;0.667;0.855;0.0888;113.99;4
Back Stabbers;The O'Jays;1972;55;0.751;0.714;0.639;124.379;4
Face To Face;Ruel;2019;66;0.711;0.634;0.103;90.04;4
The Four Horsemen;Aphrodite's Child;1971;48;0.294;0.653;0.14;95.011;4
Butterfly On A Wheel;The Mission;1990;46;0.583;0.616;0.107;110.397;4
Can't Stand Losing You;Sting;1997;45;0.756;0.634;0.0415;142.059;4
(Amphetamine) Logic;Various Artists;2000;3;0.453;0.876;0.0429;133.216;4
Headache;Frank Black;1994;44;0.592;0.953;0.372;131.76;4
Take Control;Weezer;2002;32;0.369;0.78;0.0664;102.558;4
4th Time Around;Various Artists;2012;10;0.359;0.344;0.129;102.377;4
Streets of Your Town - Remastered;The Go-Betweens;2020;44;0.631;0.781;0.323;131.515;4
It Ain't No Use;Stevie Wonder;1974;31;0.492;0.55;0.1;88.304;4
Without You;Harry Nilsson;1971;66;0.392;0.185;0.0695;64.933;4
The End Of The Innocence;Don Henley;1989;59;0.623;0.425;0.108;116.593;4
It's All over Now, Baby Blue;Bob Dylan;1965;53;0.699;0.197;0.0716;122.871;4
Catch My Breath;Kelly Clarkson;2012;50;0.691;0.946;0.0897;124.021;4
You're a Wolf;Sea Wolf;2007;50;0.676;0.671;0.138;121.008;4
Village Green - Stereo Mix;The Kinks;2008;38;0.711;0.738;0.28;103.189;4
Apache;The Shadows;1987;59;0.595;0.451;0.0962;133.673;4
White Bird;Various Artists;1972;41;0.387;0.492;0.885;145.39;4
Divorce Song (Remastered);Liz Phair;1993;35;0.648;0.845;0.247;120.368;4
I Hear You Calling;Gob;2001;48;0.564;0.86;0.274;145.785;4
Crockett's Theme;Jan Hammer;2018;47;0.488;0.671;0.114;190.97;4
Little Angel;Various Artists;2019;5;0.72;0.637;0.0729;106.288;4
Don't Know What You Got (Till It's Gone);Cinderella;1988;62;0.384;0.535;0.0533;132.445;4
Knock on Wood;Eddie Floyd;1967;61;0.864;0.346;0.0514;105.164;4
Don't Break My Heart Again - 2011 Remaster;Whitesnake;1981;38;0.643;0.816;0.309;130.799;4
Suds & Soda;dEUS;1994;40;0.149;0.79;0.0903;170.289;4
Kiss Them For Me;Siouxsie and the Banshees;1991;50;0.6;0.949;0.105;99.387;4
This Afternoon;Nickelback;2008;61;0.507;0.875;0.346;160.079;4
New Noise;Refused;1998;53;0.68;0.763;0.106;105.902;4
Ask the Angels;Patti Smith;1976;33;0.37;0.806;0.0832;134.578;4
Brick by Boring Brick;Paramore;2009;63;0.436;0.942;0.209;164.975;4
Communicate;the feelers;2008;22;0.529;0.928;0.0485;120.226;4
A Better Place;Army of Anyone;2006;20;0.493;0.945;0.0894;136.075;4
Honestly;Stryper;1986;42;0.446;0.432;0.17;79.856;4
Scarborough Fair / Canticle;Simon & Garfunkel;1966;63;0.336;0.248;0.113;128.548;3
The Man Don't Give a Fuck - 2016 - Remaster;Super Furry Animals;1996;32;0.56;0.959;0.347;124.988;4
Cruiser's Creek;The Fall;1985;23;0.414;0.762;0.342;151.674;4
Do Ya;Electric Light Orchestra;1976;56;0.494;0.571;0.602;124.045;4
Remember Everything;Five Finger Death Punch;2011;55;0.368;0.824;0.11;161.974;4
The Best - Edit;Tina Turner;2004;64;0.68;0.701;0.114;103.789;4
Gossip Diet;Lotus Child;2006;5;0.531;0.83;0.0741;112.819;4
Andy's Chest;Lou Reed;1972;43;0.445;0.546;0.0897;78.758;4
Hang On Sloopy;The McCoys;1995;56;0.764;0.516;0.0723;115.255;4
Discipline;Nine Inch Nails;2008;51;0.611;0.793;0.251;122.01;4
She's Gone;STEELHEART;1991;49;0.401;0.497;0.154;136.919;4
Just the Way You Are;Billy Joel;1977;70;0.589;0.453;0.134;139.148;4
Make Up;Lou Reed;1972;42;0.737;0.224;0.128;96.836;4
Day Eleven: Love;Ayreon;2004;31;0.497;0.65;0.409;93.752;1
Overjoyed;Stevie Wonder;1985;59;0.221;0.264;0.148;83.128;4
Industrial Disease;Dire Straits;1982;37;0.608;0.844;0.116;149.63;4
Absolutely Sweet Marie;Bob Dylan;1966;39;0.566;0.738;0.111;133.859;4
Surrender;Billy Talent;2006;58;0.622;0.933;0.27;118.979;4
Raised on Rock;Scorpions;2010;36;0.534;0.971;0.276;125.051;4
Femme Fatale;The Velvet Underground;1967;58;0.55;0.145;0.118;103.918;4
On Broadway (Single Version);The Drifters;2018;26;0.747;0.628;0.122;108.774;4
Out Of The Blue (Into The Fire);The The;1986;28;0.525;0.758;0.128;78.378;4
A Design for Life - Remastered;Manic Street Preachers;1996;56;0.184;0.841;0.0422;88.225;4
Walking with a Ghost;Tegan and Sara;2004;58;0.788;0.541;0.0679;118.058;4
Can't Change Me;Chris Cornell;1999;45;0.48;0.829;0.0978;162.942;3
Sunday Girl - Remastered;Blondie;1978;42;0.617;0.694;0.319;146.318;4
Stars;Grace Potter & The Nocturnals;2012;49;0.432;0.496;0.0739;140.262;4
I'll Be Your Baby Tonight;Bob Dylan;1967;46;0.512;0.23;0.0508;127.567;4
Leader of the Band;Dan Fogelberg;1979;63;0.628;0.159;0.111;135.003;4
Sherry;Frankie Valli & The Four Seasons;1962;60;0.701;0.471;0.125;117.564;4
Saturday in the Park - 2002 Remaster;Chicago;1972;63;0.668;0.76;0.0803;114.378;4
White Shadows;Coldplay;2005;53;0.491;0.783;0.0951;127.437;4
Gods Of War;Def Leppard;1987;49;0.581;0.812;0.148;108.901;4
Stay;Various Artists;1987;55;0.555;0.404;0.218;120.509;4
Drain You;Nirvana;1991;60;0.325;0.929;0.184;133.358;4
I Ain't Gonna Stand For It;Stevie Wonder;1980;27;0.728;0.432;0.095;113.593;4
Isn't It Time;The Babys;1977;52;0.523;0.93;0.815;117.265;4
Major Tom - Coming Home;Peter Schilling;1989;66;0.787;0.42;0.169;161.247;4
The Engine Driver;The Decemberists;2005;41;0.425;0.711;0.26;96.687;4
The Crow & the Butterfly;Shinedown;2008;53;0.319;0.781;0.0944;149.002;3
Amie - Remastered 1988;Pure Prairie League;1972;61;0.372;0.346;0.126;176.964;4
Goin' Down on It;Hot Action Cop;2003;45;0.66;0.962;0.0666;102.91;4
My Cherie Amour;Stevie Wonder;1969;64;0.574;0.507;0.279;101.085;4
Bad, Bad Leroy Brown;Jim Croce;1973;66;0.697;0.676;0.0824;148.072;4
Bankrobber;The Clash;2013;50;0.623;0.613;0.119;140.282;4
Always Gonna Love You;Gary Moore;1994;34;0.214;0.539;0.324;189.333;4
Another Radio Song;Okkervil River;2005;20;0.262;0.505;0.11;171.67;4
Lord of the Flies - 2015 Remaster;Iron Maiden;1995;35;0.305;0.863;0.2;163.613;4
Dancing Tight - Extended Version;Phil Fearon;2005;22;0.788;0.68;0.0579;117.591;4
Here Comes the Rain Again - Remastered Version;Eurythmics;1983;64;0.648;0.755;0.225;126.341;4
Lie;Black Light Burns;2007;43;0.54;0.94;0.079;99.055;4
Set Fire to the Rain;Adele;2011;76;0.61;0.683;0.125;108.003;4
Kick It Out;Heart;1977;38;0.402;0.726;0.0646;149.272;4
Temptation;The Tea Party;1997;27;0.481;0.914;0.157;96.947;4
Out of Time;Blur;2003;56;0.529;0.455;0.364;138.678;4
Army Dreamers;Kate Bush;1980;51;0.679;0.0742;0.0897;144.005;3
Nobody Knows;Lillian Axe;1988;10;0.441;0.552;0.0782;127.302;4
Pull The Plug;Starz;1976;10;0.383;0.811;0.15;108.99;4
Cursed Sleep;"Bonnie ""Prince"" Billy";2006;28;0.309;0.351;0.122;171.662;3
I Just Want to Make Love to You - 2016 Remaster;Foghat;1972;42;0.414;0.708;0.399;124.475;4
The Way You Move;Since October;2010;30;0.598;0.948;0.262;134.031;4
Bron-Y-Aur Stomp - Remaster;Led Zeppelin;1970;56;0.525;0.501;0.146;108.291;4
Love To Love You Baby;Donna Summer;1975;46;0.622;0.425;0.0498;96.168;4
Not When I Need It;Matthew Sweet;1995;18;0.217;0.618;0.133;176.932;4
Needles and Pins - Mono;The Searchers;1964;57;0.565;0.953;0.0637;124.287;4
All Torn Down;The Living End;1999;32;0.553;0.889;0.11;133.61;4
Since You're Gone - Live;The Cars;2020;8;0.301;0.692;0.907;98.826;4
Car;Built To Spill;1994;39;0.345;0.545;0.134;170.989;4
Bridge To Nowhere;Sam Roberts Band;2006;24;0.652;0.76;0.134;94.886;3
The Man Who Sold the World - 2015 Remaster;David Bowie;1970;63;0.474;0.387;0.143;118.486;4
Unglued - 2019 Remaster;Stone Temple Pilots;1994;47;0.441;0.985;0.135;146.022;4
The Look;Roxette;1988;8;0.634;0.838;0.0522;95.011;4
Running Free - 2015 Remaster;Iron Maiden;1980;40;0.478;0.823;0.169;171.263;4
Authority Song;John Mellencamp;1983;58;0.495;0.969;0.404;156.135;4
Alright;Tadpole;2000;36;0.562;0.954;0.244;129.573;4
Save Me - Remastered 2011;Queen;1980;62;0.507;0.452;0.109;81.632;3
Don't Go Breaking My Heart - Elton John and Kiki Dee;Players Since Creation;2014;23;0.677;0.694;0.064;131.51;4
One Thing Leads To Another;The Fixx;1983;57;0.789;0.945;0.0617;136.745;4
Right Next Door To Hell;Guns N' Roses;1991;53;0.374;0.995;0.0791;100.656;4
Dog Eat Dog - Remastered;Adam & The Ants;2016;40;0.624;0.854;0.331;103.892;4
Breakdown;Seether;2007;54;0.417;0.871;0.0867;142.003;4
I Talk To The Wind;King Crimson;1969;54;0.273;0.308;0.11;81.028;4
Morning Has Broken;Yusuf / Cat Stevens;1971;69;0.424;0.321;0.0903;133.126;3
Burning Love;Elvis Presley;1973;68;0.66;0.748;0.283;143.549;4
88 Lines about 44 Women;The Nails;1984;42;0.799;0.716;0.0872;148.692;4
Baby Come Back;Groove Armada;2012;59;0.645;0.604;0.129;156.436;4
5 Days in May - Remastered 2012 version;Blue Rodeo;1993;49;0.56;0.437;0.0885;154.884;4
Wooly Bully;Various Artists;1987;55;0.582;0.575;0.151;140.601;4
Headache for Michelle;Au Pairs;2006;22;0.766;0.429;0.0604;126.728;4
Do You Know What I Mean;Lee Michaels;1971;49;0.788;0.865;0.0238;109.081;4
The High Road;Broken Bells;2010;65;0.61;0.637;0.284;79.955;4
Hold On Loosely;38 Special;1980;65;0.567;0.559;0.0764;127.227;4
It's All Over Now - Mono Version;The Rolling Stones;1964;46;0.603;0.689;0.33;99.088;4
If I Get Lucky;Little River Band;1990;24;0.729;0.68;0.0886;124.899;4
No Aphrodisiac;The Whitlams;1998;48;0.363;0.611;0.163;149.873;4
I Don't Know Where I Stand;Joni Mitchell;1969;38;0.562;0.142;0.162;111.564;4
See My Baby Jive - 2006 Remaster;Wizzard;1973;40;0.359;0.945;0.344;137.372;4
Rag Doll;Frankie Valli & The Four Seasons;2003;43;0.498;0.534;0.0665;120.935;4
Lifeline;Papa Roach;2009;43;0.454;0.909;0.371;106.044;4
Lazy;Luger Boa;2010;0;0.625;0.956;0.349;127.999;4
Quietly;Guano Apes;2003;36;0.518;0.827;0.107;118.233;4
Battery;Metallica;1986;62;0.481;0.928;0.106;96.699;4
Memphis;Johnny Rivers;1998;26;0.776;0.257;0.973;93.425;4
Sweet Lui-Louise;Various Artists;1999;34;0.518;0.663;0.103;122.668;4
I'll Be Your Baby Tonight - Originally Performed By Robert Palmer and UB40;Reggae Karaoke Lions;2012;0;0.702;0.944;0.0468;169.222;4
The '59 Sound;The Gaslight Anthem;2009;52;0.423;0.943;0.263;168.022;4
Moonlight Mile - 2009 Mix;The Rolling Stones;1971;56;0.417;0.5;0.102;130.531;4
Stereotype;The Specials;2000;31;0.803;0.609;0.33;121.598;4
It's The Same Old Song;Four Tops;1965;55;0.704;0.678;0.119;125.185;4
I'm Gonna Be (500 Miles);The Proclaimers;2003;73;0.851;0.551;0.0827;131.922;4
Newborn;Elbow;2001;28;0.136;0.572;0.0983;174.121;3
Feel Your Love Tonight - 2015 Remaster;Van Halen;1978;53;0.46;0.862;0.188;135.464;4
Ugly;The Exies;2004;48;0.214;0.941;0.0977;169.548;4
White Trash;Steriogram;2004;30;0.489;0.926;0.474;154.292;4
Beat the Bastards;The Exploited;1996;42;0.339;0.989;0.124;120.167;4
Hello;Lionel Richie;1983;68;0.424;0.222;0.148;61.648;4
Brand New Hate;Backyard Babies;2001;9;0.371;0.957;0.0725;180.962;4
California Uber Alles;Dead Kennedys;1987;58;0.317;0.885;0.221;111.366;3
Wild Wood;Paul Weller;1993;56;0.594;0.224;0.114;153.726;4
No Secrets;The Angels;1980;56;0.478;0.69;0.127;142.031;4
Govinda;Kula Shaker;1996;44;0.343;0.636;0.358;87.343;4
Wake Me Up Before You Go-Go;Wham!;1984;79;0.62;0.573;0.0607;81.548;4
Walk, Don't Run - Stereo;The Ventures;1960;50;0.488;0.648;0.13;156.35;4
Mystify;INXS;1987;58;0.605;0.839;0.113;129.439;4
Clumsy;Our Lady Peace;1997;46;0.382;0.831;0.164;170.053;4
Smooth Operator - Single Version;Sade;1994;69;0.734;0.58;0.0298;119.336;4
Feelin';The La's;1990;40;0.502;0.878;0.124;92.086;4
These Arms of Mine;Otis Redding;1964;61;0.403;0.284;0.142;176.537;3
Don't Let Me Down - Remastered 2009;The Beatles;1973;68;0.593;0.289;0.0928;77.119;4
Forever Now - 2011 Remastered;Cold Chisel;1982;55;0.619;0.874;0.0898;129.962;4
Heart Attack and Vine - Remastered;Screamin' Jay Hawkins;2018;39;0.615;0.524;0.243;98.034;4
Hit the Ground;6gig;2000;10;0.448;0.857;0.111;91.232;4
Do You Love Me;The Contours;2012;57;0.578;0.524;0.141;150.361;4
Pick Up the Pieces;Average White Band;1974;55;0.768;0.853;0.0188;107.234;4
Tribute;Tenacious D;2001;68;0.365;0.767;0.0942;94.174;4
Colour My World;Chicago;1975;44;0.629;0.333;0.137;79.099;3
Verse Chorus Verse - Boombox Rehearsals;Nirvana;1991;35;0.529;0.965;0.31;135.034;4
Live With Me;The Rolling Stones;1969;41;0.681;0.633;0.0848;129.591;4
Mr. Speed;KISS;1976;34;0.728;0.919;0.468;132.636;4
Dakota;Stereophonics;2005;68;0.506;0.93;0.0931;146.994;4
Fantasy - Single Version;Earth, Wind & Fire;1978;67;0.666;0.714;0.128;89.018;4
Please, Please, Please, Let Me Get What I Want;Various Artists;2020;2;0.241;0.468;0.161;91.479;3
Get Behind The Mule;Tom Waits;1999;38;0.727;0.3;0.119;145.068;4
Pearl Necklace;ZZ Top;1981;42;0.609;0.746;0.358;155.817;4
Groovin';The Young Rascals;1967;58;0.605;0.455;0.0816;106.825;4
It's Only Natural;Crowded House;1991;56;0.747;0.528;0.132;116.259;4
Wasted Time;Skid Row;1991;56;0.36;0.881;0.0742;84.861;4
Crazy;Various Artists;2020;4;0.372;0.868;0.137;162.081;3
Trippin;Push Push;2014;26;0.324;0.899;0.109;140.699;4
Along Comes Mary;The Association;1966;54;0.584;0.62;0.187;143.561;4
Mexican Radio;Wall Of Voodoo;1982;48;0.505;0.701;0.406;164.684;4
Thank You;Dido;1999;59;0.722;0.595;0.0694;79.98;4
Stand!;Sly & The Family Stone;1969;36;0.609;0.788;0.191;108.694;4
Girls of Summer;Aerosmith;2002;48;0.536;0.839;0.0977;119.972;4
The Truth;Clawfinger;1993;20;0.674;0.968;0.0914;95.881;4
Sweat It Out;Jimmy Barnes;2006;11;0.18;0.979;0.402;169.434;4
Polyamorous;Breaking Benjamin;2002;53;0.544;0.895;0.147;98.128;4
My December;Various Artists;2020;6;0.731;0.585;0.147;100.021;4
Friday On My Mind;Gary Moore;1987;40;0.471;0.905;0.115;160.255;4
Luka;Suzanne Vega;1987;59;0.637;0.781;0.131;124.939;4
To Love Somebody;Bee Gees;1967;67;0.423;0.384;0.27;90.43;4
Black;Sevendust;1997;53;0.565;0.968;0.089;108.003;4
Legend Of A Mind;The Moody Blues;1968;44;0.33;0.461;0.151;127.058;4
"Respect - Mono; 2008 Remaster";Otis Redding;1965;43;0.709;0.841;0.0686;117.538;4
Chinese Burn - Lunatic Calm Mix;Various Artists;2006;19;0.548;0.964;0.378;131.959;4
Once Around The Block;Badly Drawn Boy;1999;52;0.389;0.715;0.0589;116.629;4
Party at Ground Zero;Fishbone;1985;38;0.376;0.904;0.0899;196.813;4
Moby Dick - Intro / Outro Rough Mix;Led Zeppelin;1969;49;0.493;0.593;0.0733;93.397;4
Sun Hits The Sky;Supergrass;1997;48;0.374;0.842;0.118;150.484;4
Burn;Various Artists;1994;54;0.574;0.915;0.34;104.042;4
Oh Yeah;Ash;1996;35;0.122;0.692;0.245;179.155;4
Four Sticks - Remaster;Led Zeppelin;1971;45;0.507;0.837;0.0906;107.013;1
Scar;Missy Higgins;2004;42;0.661;0.79;0.285;91.812;4
Screamager;Therapy?;1994;47;0.277;0.942;0.0488;174.644;4
Waiting For An Alibi;Thin Lizzy;1979;37;0.378;0.871;0.109;148.88;4
Devil on My Shoulder;Billy Talent;2009;57;0.588;0.892;0.32;95.905;4
Kitty's Back;Bruce Springsteen;1973;35;0.315;0.955;0.0602;159.39;4
You Make Me Feel Brand New;The Stylistics;1973;62;0.451;0.359;0.137;76.015;4
Back In My Arms Again;The Supremes;1965;47;0.696;0.521;0.404;121.215;4
Department of Youth;Alice Cooper;1975;34;0.533;0.906;0.493;121.669;4
Waiting In Vain;Bob Marley & The Wailers;1977;68;0.769;0.457;0.0599;78.789;4
Pretzel Logic;Steely Dan;1974;48;0.605;0.443;0.205;96.333;4
Ava Adore;The Smashing Pumpkins;2001;42;0.594;0.91;0.0757;79.947;4
Women - Remastered 2017;Def Leppard;1987;48;0.52;0.916;0.318;86.414;4
Walkie Talkie Man;Steriogram;2004;49;0.548;0.935;0.422;141.118;4
Heroin Girl;Everclear;1995;44;0.363;0.984;0.0793;149.819;4
Build Me Up Buttercup;The Foundations;1968;74;0.66;0.512;0.283;133.607;4
Replica;Fear Factory;1995;52;0.574;0.943;0.366;112.009;4
Twistin' the Night Away;Sam Cooke;1962;64;0.458;0.801;0.328;160.547;4
It's All Over Now, Baby Blue (feat. Van Morrison);Them;1966;57;0.604;0.457;0.123;112.18;4
Shut Up!;Simple Plan;2004;48;0.507;0.959;0.147;165.136;4
Rock N Roll Duty - Live;Kim Mitchell;1990;8;0.454;0.842;0.83;136.312;4
Don't Talk To Strangers;Dio;1983;53;0.352;0.892;0.126;132.684;4
(Can't You) Trip Like I Do - 2009 Remastered Version;Filter;2009;28;0.346;0.972;0.665;119.568;4
Freedom;Rage Against The Machine;1992;52;0.503;0.678;0.348;112.277;4
Darlin' - Remastered;The Beach Boys;1967;54;0.63;0.661;0.162;126.975;4
You're Pretty Good Looking (For a Girl);The White Stripes;2000;41;0.475;0.855;0.0723;116.787;1
Stars;Hum;1995;54;0.271;0.742;0.0601;91.844;4
Even It Up;Heart;1980;36;0.7;0.749;0.0613;135.971;4
Kick;INXS;1987;46;0.507;0.863;0.354;156.67;4
Breakdown;The Alan Parsons Project;1977;40;0.365;0.719;0.102;169.951;4
King Of The Night Time World;KISS;1976;37;0.404;0.958;0.334;137.771;4
The Universal;Blur;2000;54;0.317;0.571;0.0848;163.036;3
The Day That Never Comes;Metallica;2008;63;0.334;0.982;0.106;126.883;4
Shelf In The Room;Days Of The New;1997;56;0.621;0.619;0.168;128.967;4
I Still;Forty Deuce;2005;5;0.222;0.925;0.222;172.184;4
Don't Tread On Me;Metallica;1991;55;0.674;0.833;0.274;107.991;4
Yours Is No Disgrace - 2003 Remaster;Yes;1971;42;0.409;0.628;0.51;141.225;4
My Hometown;Bruce Springsteen;1984;62;0.652;0.338;0.0744;116.881;4
In Hiding;Pearl Jam;1998;41;0.405;0.753;0.191;104.29;4
Haunted;Six Feet Under;1995;19;0.365;0.913;0.0911;97.594;4
Givin the Dog a Bone;AC/DC;1980;58;0.525;0.975;0.231;132.686;4
Fingertips, Pt. 2 - Live/1962;Stevie Wonder;2019;41;0.35;0.873;0.673;136.696;4
As Good as It Gets;the feelers;2001;23;0.545;0.899;0.171;100.203;4
Sleeping Bag;ZZ Top;1985;48;0.62;0.688;0.0464;112.122;4
Mother Mother;Tracy Bonham;1996;51;0.368;0.626;0.201;174.394;4
Web in Front;Archers Of Loaf;1993;44;0.569;0.866;0.088;135.403;4
Follow You Down;Matthew Mayfield;2013;33;0.239;0.24;0.11;179.306;4
The Stars Of Track And Field;Belle & Sebastian;1996;32;0.446;0.314;0.356;121.262;4
The Great Gig in the Sky;Pink Floyd;1973;66;0.275;0.216;0.0832;116.388;4
Headlong - Remastered 2011;Queen;1991;57;0.566;0.912;0.127;143.982;4
Big Foot;Chickenfoot;2011;27;0.594;0.935;0.211;97.259;4
Nothing But a Good Time - Live;Poison;2008;33;0.272;0.955;0.312;148.856;4
Strangelove;Depeche Mode;1998;59;0.566;0.961;0.352;118.988;4
Simple;Collective Soul;1995;34;0.583;0.919;0.313;91.069;4
Without You;Màtley Cre;1989;56;0.524;0.759;0.0652;118.001;4
The Guns of Brixton - Remastered;The Clash;1979;58;0.739;0.613;0.095;96.493;4
Bad Luck;Social Distortion;1992;46;0.551;0.936;0.211;124.748;4
People Got to Be Free;The Rascals;1969;44;0.685;0.696;0.195;126.019;4
Ratamahatta;Sepultura;1996;53;0.53;0.95;0.33;112.627;4
Tighten Up, Pt. 1;Archie Bell & The Drells;1968;46;0.708;0.441;0.0899;125.191;4
Sweet Mary Jane;Block Buster;2017;15;0.643;0.835;0.113;114.044;4
Sharks and Danger;Alexisonfire;2004;34;0.242;0.857;0.847;161.241;3
Lay Down Your Guns;Jimmy Barnes;1996;26;0.583;0.982;0.15;119.939;4
Walking On Sunshine;Katrina & The Waves;1985;78;0.596;0.869;0.0678;109.902;4
Summer Breeze;Seals and Crofts;1972;65;0.49;0.581;0.0764;88.718;4
Only My Heart Talkin';Alice Cooper;1989;44;0.24;0.91;0.272;144.53;4
Love Spreads;The Stone Roses;1994;59;0.435;0.88;0.436;91.116;4
I Am a Rock;Paul Simon;1965;30;0.485;0.393;0.124;121.767;4
Cocaine;J.J. Cale;1976;60;0.789;0.411;0.144;104.352;4
You and Me (Album Version);The Checks;2009;35;0.513;0.805;0.208;115.825;4
Bits and Pieces - 2019 - Remaster;The Dave Clark Five;1964;37;0.485;0.835;0.0766;143.853;4
Fastlove, Pt. 1;George Michael;1996;64;0.735;0.64;0.345;104.444;4
Shelter from the Storm;Bob Dylan;1975;63;0.486;0.241;0.0928;106.574;4
Roadrunner;The Modern Lovers;1976;59;0.462;0.84;0.0893;75.542;4
Nice To Luv You;54-40;1992;29;0.561;0.647;0.149;117.974;4
Most People I Know;Billy Thorpe & The Aztecs;1995;17;0.418;0.358;0.101;121.882;4
Paris, Texas;Ry Cooder;1995;55;0.359;0.00681;0.0581;128.713;5
Long Division;Rustic Overtones;2011;10;0.6;0.735;0.303;172.474;4
Zebra;John Butler Trio;2005;47;0.622;0.642;0.165;78.594;4
That's the Way - Remaster;Led Zeppelin;1970;56;0.245;0.328;0.138;86.926;4
Defy You;The Offspring;2005;44;0.491;0.841;0.131;92.296;4
How Sweet It Is (To Be Loved By You);Marvin Gaye;1965;60;0.653;0.49;0.0832;110.202;4
Holier Than Thou;Metallica;1991;57;0.471;0.956;0.066;172.15;4
Making Plans For Nigel;XTC;1979;60;0.632;0.893;0.0741;149.97;4
Engel;Rammstein;1997;68;0.637;0.658;0.295;96.072;4
What God Wants, Pt. I;Roger Waters;1992;38;0.582;0.616;0.43;79.524;4
The Breakup Song;The Greg Kihn Band;1981;57;0.703;0.895;0.307;141.558;4
Apeman - Mono Mix;The Kinks;1970;39;0.656;0.765;0.0584;75.609;4
Dizz Knee Land;Dada;1992;51;0.58;0.718;0.0815;102.734;4
Turn to Stone;Electric Light Orchestra;1977;62;0.548;0.72;0.107;140.966;4
Behind The Sun;Red Hot Chili Peppers;1987;38;0.583;0.873;0.186;93.437;4
Erase / Rewind;The Cardigans;1998;61;0.743;0.697;0.106;103.642;4
Place Your Hands;Reef;2003;53;0.506;0.983;0.229;109.226;4
Stuck Here for Days;The Datsuns;2006;24;0.416;0.841;0.0896;138.254;4
Bouncing Off The Walls;Sugarcult;2002;54;0.477;0.917;0.268;150.974;4
Living In The U.S.A.;Steve Miller Band;1968;39;0.38;0.633;0.497;83.585;4
I'll Be Waiting;Talisman;1990;48;0.495;0.853;0.101;129.794;4
Avalon - Remastered;Roxy Music;1982;63;0.759;0.563;0.144;136.67;4
The Fish Cheer & I-Feel-Like-I'm-Fixin'-To-Die Rag - Mono;Country Joe & The Fish;2013;3;0.347;0.858;0.194;206.484;4
Sunburn;Fuel;1998;31;0.502;0.785;0.0906;93.573;4
(They Long To Be) Close To You;Carpenters;1970;66;0.528;0.233;0.122;89.044;4
Lucky Man;The Verve;1997;65;0.407;0.663;0.0913;75.989;4
Satellite 15.....The Final Frontier - 2015 Remaster;Iron Maiden;2010;38;0.263;0.882;0.113;133.801;4
This Town Ain't Big Enough for the Both of Us (Originally Performed By Sparks) [Full Vocal Version];Paris Music;2013;1;0.702;0.798;0.0985;132.077;4
The Riverboat Song;Ocean Colour Scene;1996;54;0.484;0.862;0.547;106.922;3
Time to Waste;Alkaline Trio;2005;44;0.51;0.937;0.134;127.438;4
